Date,Account,Category,Tags,Expense amount,Income amount,Currency,In main currency,Main currency,Description
11/08/16,Cash,medical,,"1,700.00",0,INR,"1,700.00",INR,
11/08/16,Cash,travel,,460.00,0,INR,460.00,INR,
11/08/16,Cash,travel,,15.00,0,INR,15.00,INR,
11/08/16,Cash,medical,,"3,300.00",0,INR,"3,300.00",INR,
11/08/16,Cash,Naveen Mobiles,,45.00,0,INR,45.00,INR,
11/08/16,Cash,travel,,420.00,0,INR,420.00,INR,
12/08/16,Cash,lux food,,10.00,0,INR,10.00,INR,
12/08/16,Cash,travel,,32.00,0,INR,32.00,INR,
12/08/16,Cash,travel,,170.00,0,INR,170.00,INR,
12/08/16,Cash,healthy food,,30.00,0,INR,30.00,INR,
12/08/16,Cash,healthy food,,22.00,0,INR,22.00,INR,
12/08/16,Cash,Non-Food Prov,,83.00,0,INR,83.00,INR,
13/08/16,Cash,healthy food,,140.00,0,INR,140.00,INR,
13/08/16,Cash,travel,,310.00,0,INR,310.00,INR,
13/08/16,Cash,Household App,,80.00,0,INR,80.00,INR,
13/08/16,Cash,Home & Utilities,,25.00,0,INR,25.00,INR,
13/08/16,Cash,naveen cosmetic,,105.00,0,INR,105.00,INR,
13/08/16,Cash,Household App,,20.00,0,INR,20.00,INR,
13/08/16,Cash,Household App,,510.00,0,INR,510.00,INR,
13/08/16,Cash,naveen cosmetic,,800.00,0,INR,800.00,INR,
13/08/16,Cash,travel,,280.00,0,INR,280.00,INR,
13/08/16,Cash,medical,,"3,100.00",0,INR,"3,100.00",INR,
14/08/16,Cash,vegetable,,15.00,0,INR,15.00,INR,
14/08/16,Cash,healthy food,,130.00,0,INR,130.00,INR,
15/08/16,Cash,naveen cosmetic,,410.00,0,INR,410.00,INR,
15/08/16,Cash,travel,,25.00,0,INR,25.00,INR,
15/08/16,Cash,healthy food,,183.00,0,INR,183.00,INR,
16/08/16,Cash,Household App,,333.00,0,INR,333.00,INR,
16/08/16,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
16/08/16,Cash,travel,,69.00,0,INR,69.00,INR,
16/08/16,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
17/08/16,Cash,Hotel Food,,25.00,0,INR,25.00,INR,
17/08/16,Cash,medical,,"14,341.00",0,INR,"14,341.00",INR,
18/08/16,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
18/08/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
19/08/16,Cash,Non-Food Prov,,61.00,0,INR,61.00,INR,
19/08/16,Cash,healthy food,,204.00,0,INR,204.00,INR,
19/08/16,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
20/08/16,Cash,Home & Utilities,,15.00,0,INR,15.00,INR,
20/08/16,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
21/08/16,Cash,Household App,,"2,359.00",0,INR,"2,359.00",INR,
21/08/16,Cash,Non-Food Prov,,24.00,0,INR,24.00,INR,
21/08/16,Cash,provision,,135.00,0,INR,135.00,INR,
21/08/16,Cash,provision,,67.00,0,INR,67.00,INR,
21/08/16,Cash,naveen cosmetic,,976.00,0,INR,976.00,INR,
21/08/16,Cash,Non-Food Prov,,120.00,0,INR,120.00,INR,
21/08/16,Cash,Home & Utilities,,23.00,0,INR,23.00,INR,
21/08/16,Cash,provision,,18.00,0,INR,18.00,INR,
21/08/16,Cash,lux food,,491.00,0,INR,491.00,INR,
23/08/16,Cash,medical,,904.00,0,INR,904.00,INR,
23/08/16,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
24/08/16,Cash,MDU EB,,132.00,0,INR,132.00,INR,
24/08/16,Cash,Household App,,600.00,0,INR,600.00,INR,
24/08/16,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
24/08/16,Cash,travel refund,,195.00,0,INR,195.00,INR,
24/08/16,Cash,Naveen Mobiles,,"1,294.00",0,INR,"1,294.00",INR,
25/08/16,Cash,Bike,,205.00,0,INR,205.00,INR,
25/08/16,Cash,Household App,,80.00,0,INR,80.00,INR,
25/08/16,Cash,healthy food,,80.00,0,INR,80.00,INR,
25/08/16,Cash,naveen cosmetic,,145.00,0,INR,145.00,INR,
25/08/16,Cash,lux food,,101.00,0,INR,101.00,INR,
25/08/16,Cash,Hotel Food,,180.00,0,INR,180.00,INR,
26/08/16,Cash,travel,,"1,186.00",0,INR,"1,186.00",INR,
26/08/16,Cash,travel refund,,390.00,0,INR,390.00,INR,
26/08/16,Cash,Naveen Mobiles,,80.00,0,INR,80.00,INR,
26/08/16,Cash,Hotel Food,,230.00,0,INR,230.00,INR,
26/08/16,Cash,lux food,,35.00,0,INR,35.00,INR,
26/08/16,Cash,Non-Food Prov,,115.00,0,INR,115.00,INR,
26/08/16,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
27/08/16,Cash,Naveen Mobiles,,"1,000.00",0,INR,"1,000.00",INR,
27/08/16,Cash,Home & Utilities,,21.00,0,INR,21.00,INR,
27/08/16,Cash,Hotel Food,,103.00,0,INR,103.00,INR,
28/08/16,Cash,Hotel Food,,150.00,0,INR,150.00,INR,
30/08/16,Cash,medical,,200.00,0,INR,200.00,INR,
30/08/16,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
31/08/16,Cash,Home & Utilities,,16.00,0,INR,16.00,INR,
31/08/16,Cash,medical,,210.00,0,INR,210.00,INR,
31/08/16,Cash,Hotel Food,,540.00,0,INR,540.00,INR,
31/08/16,Cash,Household App,,120.00,0,INR,120.00,INR,
01/09/16,Cash,Amb Home,,"12,000.00",0,INR,"12,000.00",INR,
01/09/16,Cash,provision,,30.00,0,INR,30.00,INR,
01/09/16,Cash,Hotel Food,,150.00,0,INR,150.00,INR,
01/09/16,Cash,Household App,,90.00,0,INR,90.00,INR,
01/09/16,Cash,travel,,"2,000.00",0,INR,"2,000.00",INR,
02/09/16,Cash,travel,,150.00,0,INR,150.00,INR,
02/09/16,Cash,Hotel Food,,70.00,0,INR,70.00,INR,
03/09/16,Cash,San Cosmetic,,237.00,0,INR,237.00,INR,
03/09/16,Cash,San Cosmetic,,20.00,0,INR,20.00,INR,
03/09/16,Cash,Knowledge,,40.00,0,INR,40.00,INR,
03/09/16,Cash,Non-Food Prov,,20.00,0,INR,20.00,INR,
03/09/16,Cash,lux food,,215.00,0,INR,215.00,INR,
03/09/16,Cash,medical,,65.00,0,INR,65.00,INR,
03/09/16,Cash,naveen cosmetic,,45.00,0,INR,45.00,INR,
03/09/16,Cash,healthy food,,524.00,0,INR,524.00,INR,
03/09/16,Cash,travel,,177.00,0,INR,177.00,INR,
03/09/16,Cash,Naveen Mobiles,,"3,775.00",0,INR,"3,775.00",INR,
03/09/16,Cash,naveen cosmetic,,65.00,0,INR,65.00,INR,
03/09/16,Cash,provision,,40.50,0,INR,40.50,INR,
03/09/16,Cash,Amb Home,,630.00,0,INR,630.00,INR,
04/09/16,Cash,travel,,60.00,0,INR,60.00,INR,
04/09/16,Cash,Bike,,155.00,0,INR,155.00,INR,
04/09/16,Cash,naveen cosmetic,,85.00,0,INR,85.00,INR,
05/09/16,Cash,travel,,6.00,0,INR,6.00,INR,
05/09/16,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
06/09/16,Cash,travel,,49.00,0,INR,49.00,INR,
06/09/16,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
07/09/16,Cash,provision,,24.00,0,INR,24.00,INR,
07/09/16,Cash,travel refund,,290.00,0,INR,290.00,INR,
07/09/16,Cash,AMB EB,,"2,922.00",0,INR,"2,922.00",INR,
07/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
07/09/16,Cash,Hotel Food,,120.00,0,INR,120.00,INR,
08/09/16,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
08/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
09/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
09/09/16,Cash,healthy food,,135.00,0,INR,135.00,INR,
09/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
09/09/16,Cash,medical,,65.00,0,INR,65.00,INR,
10/09/16,Cash,Home & Utilities,,23.00,0,INR,23.00,INR,
10/09/16,Cash,Hotel Food,,80.00,0,INR,80.00,INR,
10/09/16,Cash,Hotel Food,,104.00,0,INR,104.00,INR,
10/09/16,Cash,Household App,,575.00,0,INR,575.00,INR,
11/09/16,Cash,Home & Utilities,,33.00,0,INR,33.00,INR,
11/09/16,Cash,Hotel Food,,450.00,0,INR,450.00,INR,
12/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
12/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
13/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
13/09/16,Cash,MDU EB,,165.00,0,INR,165.00,INR,
13/09/16,Cash,Hotel Food,,153.00,0,INR,153.00,INR,
14/09/16,Cash,medical,,200.00,0,INR,200.00,INR,
14/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
15/09/16,Cash,Home & Utilities,,11.00,0,INR,11.00,INR,
15/09/16,Cash,Hotel Food,,160.00,0,INR,160.00,INR,
15/09/16,Cash,Bike,,941.00,0,INR,941.00,INR,
15/09/16,Cash,travel,,6.00,0,INR,6.00,INR,
16/09/16,Cash,Hotel Food,,160.00,0,INR,160.00,INR,
16/09/16,Cash,travel,,600.00,0,INR,600.00,INR,
16/09/16,Cash,medical,,600.00,0,INR,600.00,INR,
16/09/16,Cash,medical,,"8,588.00",0,INR,"8,588.00",INR,
16/09/16,Cash,travel,,280.00,0,INR,280.00,INR,
16/09/16,Cash,medical,,600.00,0,INR,600.00,INR,
16/09/16,Cash,travel,,15.00,0,INR,15.00,INR,
17/09/16,Cash,Household App,,175.00,0,INR,175.00,INR,
17/09/16,Cash,healthy food,,140.00,0,INR,140.00,INR,
17/09/16,Cash,Household App,,"1,500.00",0,INR,"1,500.00",INR,
17/09/16,Cash,San Cosmetic,,114.00,0,INR,114.00,INR,
17/09/16,Cash,healthy food,,109.00,0,INR,109.00,INR,
17/09/16,Cash,healthy food,,192.00,0,INR,192.00,INR,
17/09/16,Cash,Household App,,180.00,0,INR,180.00,INR,
17/09/16,Cash,Knowledge,,50.00,0,INR,50.00,INR,
17/09/16,Cash,healthy food,,432.00,0,INR,432.00,INR,
18/09/16,Cash,travel,,25.00,0,INR,25.00,INR,
18/09/16,Cash,Amb Home,,261.00,0,INR,261.00,INR,
18/09/16,Cash,medical,,"1,300.00",0,INR,"1,300.00",INR,
19/09/16,Cash,Hotel Food,,120.00,0,INR,120.00,INR,
19/09/16,Cash,Home & Utilities,,22.00,0,INR,22.00,INR,
19/09/16,Cash,travel,,59.00,0,INR,59.00,INR,
20/09/16,Cash,Bike,,200.00,0,INR,200.00,INR,
20/09/16,Cash,travel,,339.00,0,INR,339.00,INR,
20/09/16,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
20/09/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
21/09/16,Cash,Hotel Food,,45.00,0,INR,45.00,INR,
21/09/16,Cash,Household App,,430.00,0,INR,430.00,INR,
21/09/16,Cash,Naveen Mobiles,,949.00,0,INR,949.00,INR,
21/09/16,Cash,healthy food,,143.00,0,INR,143.00,INR,
21/09/16,Cash,naveen cosmetic,,155.00,0,INR,155.00,INR,
21/09/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
21/09/16,Cash,healthy food,,90.00,0,INR,90.00,INR,
22/09/16,Cash,provision,,168.00,0,INR,168.00,INR,
22/09/16,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
22/09/16,Cash,travel refund,,390.00,0,INR,390.00,INR,
23/09/16,Cash,lux food,,475.00,0,INR,475.00,INR,
23/09/16,Cash,Bike,,200.00,0,INR,200.00,INR,
24/09/16,Cash,Hotel Food,,300.00,0,INR,300.00,INR,
24/09/16,Cash,naveen cosmetic,,"1,400.00",0,INR,"1,400.00",INR,
24/09/16,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
25/09/16,Cash,Naveen Mobiles,,"1,000.00",0,INR,"1,000.00",INR,
26/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
26/09/16,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
27/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
27/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
28/09/16,Cash,Hotel Food,,46.00,0,INR,46.00,INR,
29/09/16,Cash,travel,,438.00,0,INR,438.00,INR,
29/09/16,Cash,medical,,200.00,0,INR,200.00,INR,
29/09/16,Cash,naveen cosmetic,,30.00,0,INR,30.00,INR,
29/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
30/09/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
30/09/16,Cash,travel,,70.00,0,INR,70.00,INR,
30/09/16,Cash,travel,,150.00,0,INR,150.00,INR,
01/10/16,Cash,naveen cosmetic,,400.00,0,INR,400.00,INR,
01/10/16,Cash,travel,,15.00,0,INR,15.00,INR,
01/10/16,Cash,blore training,,"1,392.00",0,INR,"1,392.00",INR,
01/10/16,Cash,lux food,,160.00,0,INR,160.00,INR,
02/10/16,Cash,naveen cosmetic,,400.00,0,INR,400.00,INR,
02/10/16,Cash,naveen cosmetic,,875.00,0,INR,875.00,INR,
03/10/16,Cash,naveen cosmetic,,66.00,0,INR,66.00,INR,
03/10/16,Cash,blore training,,165.00,0,INR,165.00,INR,
03/10/16,Cash,blore training,,720.00,0,INR,720.00,INR,
04/10/16,Cash,provision,,45.00,0,INR,45.00,INR,
04/10/16,Cash,blore training,,260.00,0,INR,260.00,INR,
05/10/16,Cash,blore training,,115.00,0,INR,115.00,INR,
06/10/16,Cash,blore training,,75.00,0,INR,75.00,INR,
07/10/16,Cash,blore training,,287.00,0,INR,287.00,INR,
07/10/16,Cash,blore training,,240.00,0,INR,240.00,INR,
08/10/16,Cash,blore training,,200.00,0,INR,200.00,INR,
08/10/16,Cash,blore training,,234.00,0,INR,234.00,INR,
08/10/16,Cash,blore training,,37.00,0,INR,37.00,INR,
08/10/16,Cash,travel,,"2,000.00",0,INR,"2,000.00",INR,
09/10/16,Cash,blore training,,80.00,0,INR,80.00,INR,
09/10/16,Cash,blore training,,450.00,0,INR,450.00,INR,
10/10/16,Cash,blore training,,110.00,0,INR,110.00,INR,
10/10/16,Cash,blore training,,230.00,0,INR,230.00,INR,
11/10/16,Cash,blore training,,565.00,0,INR,565.00,INR,
12/10/16,Cash,blore training,,35.00,0,INR,35.00,INR,
13/10/16,Cash,blore training,,95.00,0,INR,95.00,INR,
14/10/16,Cash,blore training,,220.00,0,INR,220.00,INR,
14/10/16,Cash,blore training,,926.00,0,INR,926.00,INR,
15/10/16,Cash,blore training,,175.00,0,INR,175.00,INR,
16/10/16,Cash,blore training,,130.00,0,INR,130.00,INR,
16/10/16,Cash,Naveen Mobiles,,"2,505.00",0,INR,"2,505.00",INR,
16/10/16,Cash,blore training,,55.00,0,INR,55.00,INR,
17/10/16,Cash,blore training,,90.00,0,INR,90.00,INR,
18/10/16,Cash,Household App,,"6,500.00",0,INR,"6,500.00",INR,swipe tablet
18/10/16,Cash,blore training,,210.00,0,INR,210.00,INR,
18/10/16,Cash,blore training,,200.00,0,INR,200.00,INR,
19/10/16,Cash,blore training,,80.00,0,INR,80.00,INR,
19/10/16,Cash,blore training,,"1,386.00",0,INR,"1,386.00",INR,
20/10/16,Cash,blore training,,250.00,0,INR,250.00,INR,
21/10/16,Cash,travel,,470.00,0,INR,470.00,INR,
21/10/16,Cash,lux food,,"2,938.00",0,INR,"2,938.00",INR,
21/10/16,Cash,travel refund,,585.00,0,INR,585.00,INR,
21/10/16,Cash,medical,,"3,700.00",0,INR,"3,700.00",INR,
21/10/16,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
21/10/16,Cash,travel,,520.00,0,INR,520.00,INR,
22/10/16,Cash,travel,,21.00,0,INR,21.00,INR,
22/10/16,Cash,lux food,,140.00,0,INR,140.00,INR,
22/10/16,Cash,vegetable,,10.00,0,INR,10.00,INR,
23/10/16,Cash,healthy food,,800.00,0,INR,800.00,INR,
23/10/16,Cash,healthy food,,390.00,0,INR,390.00,INR,
23/10/16,Cash,naveen cosmetic,,328.00,0,INR,328.00,INR,
24/10/16,Cash,Hotel Food,,160.00,0,INR,160.00,INR,
24/10/16,Cash,travel,,338.00,0,INR,338.00,INR,
25/10/16,Cash,Hotel Food,,143.00,0,INR,143.00,INR,
26/10/16,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
26/10/16,Cash,provision,,152.00,0,INR,152.00,INR,
27/10/16,Cash,Household App,,260.00,0,INR,260.00,INR,
28/10/16,Cash,travel,,21.00,0,INR,21.00,INR,
29/10/16,Cash,healthy food,,160.00,0,INR,160.00,INR,
29/10/16,Cash,Amb Home,,"1,277.00",0,INR,"1,277.00",INR,
31/10/16,Cash,provision,,60.00,0,INR,60.00,INR,
31/10/16,Cash,medical,,37.00,0,INR,37.00,INR,
31/10/16,Cash,Household App,,200.00,0,INR,200.00,INR,
31/10/16,Cash,naveen cosmetic,,104.00,0,INR,104.00,INR,
31/10/16,Cash,healthy food,,420.00,0,INR,420.00,INR,
31/10/16,Cash,naveen cosmetic,,37.00,0,INR,37.00,INR,
31/10/16,Cash,travel,,15.00,0,INR,15.00,INR,
31/10/16,Cash,medical,,"16,900.00",0,INR,"16,900.00",INR,
01/11/16,Cash,travel,,49.00,0,INR,49.00,INR,
01/11/16,Cash,Hotel Food,,90.00,0,INR,90.00,INR,
01/11/16,Cash,Amb Home,,"12,000.00",0,INR,"12,000.00",INR,
02/11/16,Cash,lux food,,"1,600.00",0,INR,"1,600.00",INR,
03/11/16,Cash,Hotel Food,,227.00,0,INR,227.00,INR,
04/11/16,Cash,Hotel Food,,70.00,0,INR,70.00,INR,
04/11/16,Cash,medical,,400.00,0,INR,400.00,INR,
04/11/16,Cash,healthy food,,60.00,0,INR,60.00,INR,
05/11/16,Cash,Hotel Food,,105.00,0,INR,105.00,INR,
06/11/16,Cash,Hotel Food,,206.00,0,INR,206.00,INR,
07/11/16,Cash,naveen cosmetic,,180.00,0,INR,180.00,INR,
07/11/16,Cash,blore training,,200.00,0,INR,200.00,INR,
07/11/16,Cash,blore training,,135.00,0,INR,135.00,INR,
08/11/16,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
09/11/16,Cash,travel,,339.00,0,INR,339.00,INR,
09/11/16,Cash,Hotel Food,,200.00,0,INR,200.00,INR,
09/11/16,Cash,medical,,200.00,0,INR,200.00,INR,
10/11/16,Cash,Hotel Food,,290.00,0,INR,290.00,INR,
11/11/16,Cash,provision,,172.00,0,INR,172.00,INR,
11/11/16,Cash,travel,,34.00,0,INR,34.00,INR,
11/11/16,Cash,Hotel Food,,80.00,0,INR,80.00,INR,
12/11/16,Cash,travel,,"1,000.00",0,INR,"1,000.00",INR,
12/11/16,Cash,healthy food,,484.00,0,INR,484.00,INR,
12/11/16,Cash,Amb Home,,248.00,0,INR,248.00,INR,
12/11/16,Cash,naveen cosmetic,,410.00,0,INR,410.00,INR,
12/11/16,Cash,mdu house money,,500.00,0,INR,500.00,INR,
12/11/16,Cash,healthy food,,100.00,0,INR,100.00,INR,
12/11/16,Cash,San Cosmetic,,173.00,0,INR,173.00,INR,
13/11/16,Cash,travel,,60.00,0,INR,60.00,INR,
13/11/16,Cash,Amb Home,,500.00,0,INR,500.00,INR,
13/11/16,Cash,healthy food,,160.00,0,INR,160.00,INR,
16/11/16,Cash,Naveen Mobiles,,"2,000.00",0,INR,"2,000.00",INR,
16/11/16,Cash,Hotel Food,,170.00,0,INR,170.00,INR,
17/11/16,Cash,travel refund,,30.00,0,INR,30.00,INR,
18/11/16,Cash,provision,,20.00,0,INR,20.00,INR,
18/11/16,Cash,Non-Food Prov,,109.00,0,INR,109.00,INR,
18/11/16,Cash,provision,,152.00,0,INR,152.00,INR,
18/11/16,Cash,lux food,,40.00,0,INR,40.00,INR,
18/11/16,Cash,naveen cosmetic,,301.00,0,INR,301.00,INR,
18/11/16,Cash,Non-Food Prov,,76.00,0,INR,76.00,INR,
19/11/16,Cash,Hotel Food,,280.00,0,INR,280.00,INR,
20/11/16,Cash,Hotel Food,,420.00,0,INR,420.00,INR,
21/11/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
22/11/16,Cash,healthy food,,275.00,0,INR,275.00,INR,
22/11/16,Cash,Hotel Food,,140.00,0,INR,140.00,INR,
22/11/16,Cash,Bike,,"1,510.00",0,INR,"1,510.00",INR,
23/11/16,Cash,Hotel Food,,215.00,0,INR,215.00,INR,
23/11/16,Cash,medical,,110.00,0,INR,110.00,INR,
23/11/16,Cash,provision,,170.00,0,INR,170.00,INR,
24/11/16,Cash,Hotel Food,,15.00,0,INR,15.00,INR,
24/11/16,Cash,provision,,11.00,0,INR,11.00,INR,
25/11/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
25/11/16,Cash,Hotel Food,,120.00,0,INR,120.00,INR,
26/11/16,Cash,travel,,32.00,0,INR,32.00,INR,
26/11/16,Cash,travel,,290.00,0,INR,290.00,INR,
26/11/16,Cash,Hotel Food,,90.00,0,INR,90.00,INR,
27/11/16,Cash,mdu house money,,800.00,0,INR,800.00,INR,
28/11/16,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
28/11/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
29/11/16,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
29/11/16,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
30/11/16,Cash,medical,,"3,532.00",0,INR,"3,532.00",INR,
01/12/16,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
01/12/16,Cash,travel,,415.00,0,INR,415.00,INR,
01/12/16,Cash,Amb Home,,"12,000.00",0,INR,"12,000.00",INR,
03/12/16,Cash,lux food,,304.00,0,INR,304.00,INR,
03/12/16,Cash,travel,,730.00,0,INR,730.00,INR,
03/12/16,Cash,healthy food,,974.00,0,INR,974.00,INR,
03/12/16,Cash,healthy food,,204.00,0,INR,204.00,INR,
04/12/16,Cash,San Cosmetic,,"1,720.00",0,INR,"1,720.00",INR,
04/12/16,Cash,mdu house money,,500.00,0,INR,500.00,INR,
04/12/16,Cash,Bike,,100.00,0,INR,100.00,INR,
04/12/16,Cash,healthy food,,80.00,0,INR,80.00,INR,
05/12/16,Cash,provision,,263.00,0,INR,263.00,INR,
05/12/16,Cash,Hotel Food,,51.00,0,INR,51.00,INR,
05/12/16,Cash,Bike,,200.00,0,INR,200.00,INR,
06/12/16,Cash,Hotel Food,,298.00,0,INR,298.00,INR,
07/12/16,Cash,travel,,"1,000.00",0,INR,"1,000.00",INR,
07/12/16,Cash,Knowledge,,"1,976.00",0,INR,"1,976.00",INR,
07/12/16,Cash,medical,,"2,978.00",0,INR,"2,978.00",INR,
07/12/16,Cash,medical,,"1,060.00",0,INR,"1,060.00",INR,
07/12/16,Cash,healthy food,,220.00,0,INR,220.00,INR,
08/12/16,Cash,travel refund,,390.00,0,INR,390.00,INR,
08/12/16,Cash,medical,,190.00,0,INR,190.00,INR,
08/12/16,Cash,Hotel Food,,160.00,0,INR,160.00,INR,
08/12/16,Cash,Hotel Food,,270.00,0,INR,270.00,INR,
09/12/16,Cash,Hotel Food,,120.00,0,INR,120.00,INR,
10/12/16,Cash,Non-Food Prov,,300.00,0,INR,300.00,INR,
10/12/16,Cash,Hotel Food,,225.00,0,INR,225.00,INR,
11/12/16,Cash,Hotel Food,,215.00,0,INR,215.00,INR,
11/12/16,Cash,medical,,"6,000.00",0,INR,"6,000.00",INR,
12/12/16,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
12/12/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
12/12/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
13/12/16,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
13/12/16,Cash,travel,,"1,320.00",0,INR,"1,320.00",INR,
14/12/16,Cash,Home & Utilities,,10.00,0,INR,10.00,INR,
14/12/16,Cash,Hotel Food,,105.00,0,INR,105.00,INR,
15/12/16,Cash,Bike,,100.00,0,INR,100.00,INR,
15/12/16,Cash,travel,,30.00,0,INR,30.00,INR,
15/12/16,Cash,travel,,15.00,0,INR,15.00,INR,
15/12/16,Cash,San Cosmetic,,400.00,0,INR,400.00,INR,
15/12/16,Cash,Household App,,60.00,0,INR,60.00,INR,
15/12/16,Cash,Hotel Food,,125.00,0,INR,125.00,INR,
15/12/16,Cash,healthy food,,217.00,0,INR,217.00,INR,
15/12/16,Cash,lux food,,60.00,0,INR,60.00,INR,
16/12/16,Cash,naveen cosmetic,,33.00,0,INR,33.00,INR,
16/12/16,Cash,medical,,137.00,0,INR,137.00,INR,
16/12/16,Cash,lux food,,100.00,0,INR,100.00,INR,
16/12/16,Cash,Household App,,20.00,0,INR,20.00,INR,
16/12/16,Cash,Hotel Food,,125.00,0,INR,125.00,INR,
17/12/16,Cash,travel,,415.00,0,INR,415.00,INR,
17/12/16,Cash,mdu house money,,500.00,0,INR,500.00,INR,
17/12/16,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
17/12/16,Cash,travel,,32.00,0,INR,32.00,INR,
17/12/16,Cash,San Cosmetic,,10.00,0,INR,10.00,INR,
17/12/16,Cash,Hotel Food,,180.00,0,INR,180.00,INR,
17/12/16,Cash,Knowledge,,18.00,0,INR,18.00,INR,
17/12/16,Cash,Knowledge,,15.00,0,INR,15.00,INR,
18/12/16,Cash,naveen cosmetic,,410.00,0,INR,410.00,INR,
18/12/16,Cash,healthy food,,600.00,0,INR,600.00,INR,
18/12/16,Cash,medical,,"4,000.00",0,INR,"4,000.00",INR,
19/12/16,Cash,medical,,"1,100.00",0,INR,"1,100.00",INR,
19/12/16,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
19/12/16,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
19/12/16,Cash,medical,,"2,877.00",0,INR,"2,877.00",INR,
19/12/16,Cash,travel,,205.00,0,INR,205.00,INR,
20/12/16,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
21/12/16,Cash,Hotel Food,,200.00,0,INR,200.00,INR,
22/12/16,Cash,Hotel Food,,500.00,0,INR,500.00,INR,
23/12/16,Cash,healthy food,,50.00,0,INR,50.00,INR,
23/12/16,Cash,Hotel Food,,150.00,0,INR,150.00,INR,
23/12/16,Cash,naveen cosmetic,,67.00,0,INR,67.00,INR,
23/12/16,Cash,healthy food,,240.00,0,INR,240.00,INR,
24/12/16,Cash,lux food,,60.00,0,INR,60.00,INR,
25/12/16,Cash,Hotel Food,,760.00,0,INR,760.00,INR,
25/12/16,Cash,healthy food,,130.00,0,INR,130.00,INR,
25/12/16,Cash,lux food,,183.00,0,INR,183.00,INR,
25/12/16,Cash,Naveen Mobiles,,"4,750.00",0,INR,"4,750.00",INR,
26/12/16,Cash,lux food,,30.00,0,INR,30.00,INR,
26/12/16,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
26/12/16,Cash,office snacks,,100.00,0,INR,100.00,INR,
27/12/16,Cash,office snacks,,55.00,0,INR,55.00,INR,
27/12/16,Cash,MDU EB,,112.00,0,INR,112.00,INR,
27/12/16,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
28/12/16,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
28/12/16,Cash,travel,,485.00,0,INR,485.00,INR,
28/12/16,Cash,travel,,50.00,0,INR,50.00,INR,
28/12/16,Cash,Knowledge,,425.00,0,INR,425.00,INR,
28/12/16,Cash,Hotel Food,,235.00,0,INR,235.00,INR,
29/12/16,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
29/12/16,Cash,Hotel Food,,15.00,0,INR,15.00,INR,
